1
255 92 300000
15 67 209 71
50 88 164 90
139 60 217 79
61 32 82 32
143 13 211 61
148 86 247 92
77 84 163 87
39 58 197 63
108 57 197 81
105 29 232 68
112 89 208 89
1 15 171 22
41 87 253 92
126 90 240 90
180 74 201 88
171 4 212 84
17 73 230 81
93 85 157 87
194 33 237 78
232 87 241 90
131 87 238 90
150 76 175 85
133 19 195 73
48 91 130 91
198 6 200 81
152 47 188 65
116 21 200 69
248 87 254 88
89 92 253 92
248 76 253 89
228 16 230 57
139 23 182 58
60 17 64 29
73 64 137 83
92 41 125 49
87 92 196 92
75 11 109 70
101 36 228 92
220 80 233 91
57 47 138 50
5 22 123 64
195 60 240 70
55 60 197 76
82 73 234 91
94 23 96 88
194 25 224 25
91 40 138 82
84 59 254 85
149 20 229 86
253 38 253 74
36 58 150 78
87 23 165 23
123 45 183 71
152 73 168 79
175 59 243 67
33 40 110 54
200 27 254 75
19 22 254 43
166 60 249 87
124 45 210 83
109 20 125 77
148 16 206 52
16 82 26 90
4 34 82 66
94 24 177 84
192 57 219 57
37 54 152 76
247 48 251 82
229 89 239 92
7 90 21 90
151 81 173 85
8 12 205 62
246 3 249 73
108 7 155 23
235 71 239 87
39 68 41 83
248 19 251 65
101 46 137 81
65 39 151 77
90 59 106 67
154 43 202 49
155 91 173 91
42 64 128 79
137 52 167 73
31 51 113 87
199 68 254 72
240 45 252 55
77 79 150 85
178 25 190 56
249 30 249 74
242 73 246 82
66 45 171 63
52 69 204 91
235 25 253 48
106 14 237 40
86 71 132 78
13 52 93 91
212 67 237 87
62 57 207 80
26 2 248 22
249 76 255 76
50 17 223 28
87 75 103 84
143 71 145 89
93 73 207 92
159 39 160 42
231 4 240 75
251 8 251 91
19 89 45 89
159 43 167 50
195 43 242 65
182 88 239 91
185 48 225 63
241 46 243 84
173 7 187 9
248 58 253 75
136 87 236 92
94 28 190 43
163 55 206 64
46 90 248 91
156 56 254 85
7 7 219 40
52 46 54 48
68 45 205 79
199 35 253 73
184 87 211 90
75 14 191 70
250 32 254 70
227 81 246 91
60 62 227 76
131 52 193 54
181 4 254 43
159 44 251 55
33 17 181 85
243 33 245 52
199 75 223 81
82 28 236 91
21 64 121 85
5 46 181 91
73 52 77 75
70 87 203 91
173 78 249 92
59 40 64 47
98 30 227 76
14 13 179 48
58 69 171 70
10 75 85 83
31 17 98 74
209 40 239 70
148 45 219 68
34 2 119 88
189 66 220 70
161 23 246 74
116 60 235 86
69 76 219 84
251 54 251 58
65 66 166 73
53 18 76 27
15 24 182 89
236 3 246 50
123 31 193 71
178 10 222 46
204 13 213 48
197 64 211 92
115 49 132 68
143 26 227 74
74 53 203 63
44 48 103 79
237 65 240 85
9 35 101 87
30 77 159 82
10 70 14 84
171 26 218 63
72 57 139 58
1 2 101 50
89 45 121 57
176 88 197 89
46 54 65 69
24 41 184 62
119 13 252 68
21 73 161 89
39 70 240 83
198 10 245 90
245 59 246 91
219 76 231 79
123 51 190 59
125 28 235 46
99 65 105 72
186 66 233 72
155 46 182 57
14 46 245 76
38 34 238 45
111 34 249 42
241 19 249 35
118 34 176 48
68 33 173 43
140 11 226 78
180 76 184 90
177 90 245 91
182 25 254 52
204 38 223 84
179 58 194 70
141 69 218 89
55 69 121 92
95 55 253 74
168 57 202 67
112 9 252 48
148 49 206 51
187 83 194 84
7 59 156 72
178 15 210 19
123 22 167 75
235 92 246 92
206 29 234 91
233 7 233 36
207 78 213 86
228 26 235 41
215 87 255 89
184 88 213 89
117 20 195 44
79 14 87 61
37 3 75 25
35 70 97 81
160 27 230 54
88 86 253 88
53 41 140 91
215 57 245 75
44 26 97 83
135 63 174 78
76 28 157 64
7 55 34 67
96 16 218 48
8 20 119 56
80 10 144 66
44 26 235 57
76 41 226 62
250 76 250 83
10 47 10 54
98 65 200 90
140 2 169 26
201 88 216 89
1 10 109 46
51 46 84 52
37 36 59 72
240 75 241 88
197 57 216 90
102 58 129 60
71 81 240 84
88 37 178 54
66 44 241 76
208 45 213 86
43 20 186 43
151 76 252 77
140 25 147 79
168 82 194 85
86 64 92 89
209 91 248 91
52 77 178 79
78 25 164 74
245 5 250 90
124 31 228 40
17 48 70 76
162 14 238 34
164 88 191 88
184 23 208 41
23 60 75 85
211 11 238 84
65 38 191 41
23 71 120 71
165 25 239 39
49 34 133 39
62 64 97 79
243 49 249 76
212 41 222 54
243 30 255 56
110 32 228 57
62 80 65 90
197 77 253 86
150 41 153 90
213 77 224 86
77 12 152 90
117 90 221 91
160 56 250 88
254 42 255 70
173 47 173 58
139 36 153 56
119 40 130 59
66 31 228 42
115 13 207 53
42 17 140 17
48 61 52 67
28 52 56 83
135 64 174 80
186 45 195 83
93 46 183 75
251 49 252 64
248 12 254 60
196 6 244 84
96 90 198 90
146 36 233 48
79 2 186 30
182 53 198 67
55 88 80 92
34 59 208 69
212 88 223 91
60 62 192 78
206 47 250 71
207 76 251 89
236 26 253 88
136 43 240 64
211 37 227 87
244 26 248 54
223 85 233 88
170 25 194 57
255 47 255 47
234 76 245 77
173 15 242 24
93 80 218 82
233 38 242 73
220 86 226 87
216 32 253 65
208 14 242 84
90 63 200 88
153 53 251 85
65 50 216 56
133 63 136 91
20 31 165 90
225 42 231 73
227 73 249 82
144 1 195 56
42 66 136 85
55 43 127 85
60 66 83 69
118 21 207 27
78 47 102 58
49 39 190 49
133 59 205 60
240 40 243 77
30 85 66 86
70 69 186 79
23 44 248 86
200 46 234 63
248 34 253 39
31 13 183 23
41 7 107 71
156 92 240 92
201 51 216 86
104 7 150 36
174 52 226 67
185 65 227 82
219 49 241 71
32 39 202 50
29 20 162 52
99 68 143 78
37 33 149 90
230 91 251 92
66 77 126 81
169 26 254 31
31 64 74 90
78 61 113 75
147 79 193 87
182 62 200 79
12 35 124 48
172 35 209 91
119 44 136 51
30 7 209 73
206 51 249 52
231 12 235 86
161 52 214 82
46 66 55 83
187 8 233 84
201 79 248 91
87 56 87 82
63 53 244 59
95 20 222 62
205 28 222 86
195 78 195 86
132 17 151 47
216 73 224 88
114 88 170 88
203 46 207 57
91 51 188 72
36 62 163 65
7 64 59 68
215 81 228 82
26 55 119 73
235 37 249 41
126 33 155 69
167 49 181 58
225 11 254 91
87 27 118 53
188 5 240 37
159 27 198 83
111 31 208 91
94 45 163 48
105 63 155 83
29 22 157 47
232 9 238 76
149 88 158 92
62 30 99 55
66 45 253 64
173 18 218 73
1 4 11 41
212 22 238 77
71 41 159 45
167 66 191 90
224 60 239 68
123 32 196 40
74 50 87 53
29 59 40 92
7 83 238 87
2 33 66 40
160 69 253 71
252 38 252 82
159 47 211 55
11 31 124 66
164 71 182 84
175 67 202 79
134 62 206 62
91 89 144 92
136 6 231 13
232 60 243 79
25 75 251 88
40 34 177 51
37 79 111 81
118 33 152 42
252 84 255 86
106 45 205 53
70 58 255 89
143 72 245 84
123 53 205 56
46 85 200 85
1 20 54 44
167 62 226 66
200 61 203 68
97 26 148 55
1 54 9 56
59 52 74 52
89 48 168 73
161 33 161 39
212 70 237 91
32 2 188 41
45 86 98 87
18 4 250 35
68 9 75 49
88 85 112 85
38 10 228 23
38 22 104 49
156 2 229 44
221 72 240 77
209 79 224 79
245 18 255 75
129 53 195 72
119 82 247 91
61 11 154 73
8 47 92 68
60 32 146 48
131 21 244 22
193 63 195 66
168 64 197 65
13 54 193 81
205 13 230 48
217 28 221 29
51 61 222 75
248 63 252 68
88 16 232 82
236 59 243 65
104 7 128 48
158 1 190 52
179 10 181 49
32 49 86 53
186 84 198 89
126 28 167 35
71 30 235 54
38 55 250 86
155 83 201 85
210 30 212 56
39 10 254 39
146 13 155 79
211 31 226 78
218 38 224 41
222 54 236 56
37 78 133 88
73 87 114 87
42 60 227 86
199 61 212 91
29 9 152 22
88 6 156 32
254 50 254 84
83 69 176 83
134 32 145 47
156 64 213 64
138 83 203 92
92 90 196 91
139 76 193 80
198 42 247 85
67 48 119 54
121 30 139 57
71 78 170 86
229 33 243 35
185 45 239 51
203 2 250 68
16 67 156 73
64 7 99 80
97 87 157 87
77 18 151 50
203 52 240 79
153 63 201 78
101 36 190 76
163 56 204 70
191 30 242 81
139 32 154 53
119 52 175 85
237 89 253 90
220 29 240 72
206 14 231 52
158 24 244 57
149 57 214 65
20 56 116 85
18 10 75 79
136 38 179 74
157 86 157 91
163 70 171 83
194 69 229 84
89 34 240 74
244 13 253 57
233 1 245 10
97 4 157 16
249 61 250 72
68 74 109 76
49 91 175 92
83 81 210 84
236 73 237 83
188 27 246 33
131 59 154 79
45 39 106 80
23 59 94 60
234 44 241 55
248 66 248 91
133 29 138 34
23 6 43 38
135 39 172 58
6 63 108 71
200 3 238 18
15 38 228 52
67 69 91 72
80 30 204 58
2 49 237 78
247 1 250 57
152 86 153 91
122 32 184 52
47 19 255 70
241 66 243 75
30 40 96 55
117 73 223 74
146 23 210 23
19 85 255 91
83 40 215 42
207 67 210 68
127 31 203 81
183 84 231 84
241 70 249 83
6 8 185 20
169 49 182 70
209 83 239 88
192 36 215 48
212 27 252 74
122 80 144 85
59 91 151 92
91 15 229 82
6 86 104 92
89 31 248 69
128 90 245 92
13 3 166 52
65 86 148 87
5 26 186 50
57 69 108 73
25 70 171 86
92 52 102 52
90 78 206 86
79 3 165 72
11 9 22 30
172 16 230 68
43 40 214 43
212 7 232 38
13 8 91 15
212 29 252 36
9 42 19 54
82 18 93 68
174 49 206 57
22 62 98 91
153 7 164 65
149 3 192 39
62 80 163 90
158 62 197 78
227 22 234 50
130 38 179 84
17 47 141 86
93 52 138 71
33 15 204 29
228 13 246 58
88 67 101 92
77 82 83 84
15 78 40 89
60 23 248 88
111 56 164 65
73 85 158 88
58 78 196 79
144 33 227 83
169 76 177 83
88 82 124 92
211 16 247 90
64 70 194 90
41 84 123 91
3 74 244 91
125 35 166 65
76 41 80 63
38 64 69 66
28 18 198 88
29 70 130 91
177 11 209 55
68 22 183 47
151 66 153 68
168 92 243 92
46 92 238 92
226 87 249 88
85 73 163 77
122 52 125 72
25 25 162 45
105 27 206 51
246 90 247 92
30 34 218 48
48 48 189 57
155 32 219 44
169 59 191 73
160 55 231 86
228 45 240 80
102 58 180 58
121 18 159 22
99 60 163 69
176 18 244 41
48 55 216 71
160 2 164 75
104 6 166 65
226 30 245 60
170 36 174 80
214 25 217 78
35 87 177 92
114 57 247 79
161 25 180 71
163 87 208 88
202 22 242 63
201 29 209 60
76 52 112 66
172 51 182 58
169 2 230 30
155 21 219 39
25 58 150 74
132 13 196 63
233 39 247 87
175 10 186 74
3 35 219 45
125 53 161 56
105 82 226 90
54 24 150 74
95 61 251 84
117 82 207 92
136 28 218 62
19 44 61 61
45 25 45 33
44 87 217 92
249 38 251 59
49 80 179 85
228 23 235 25
13 74 249 85
144 42 200 65
83 48 130 86
201 33 225 55
4 8 41 92
19 4 100 28
96 49 195 80
187 28 195 53
72 58 112 88
11 60 66 81
53 85 98 92
255 32 255 81
177 21 198 68
148 5 224 73
246 4 253 11
26 87 180 88
6 54 73 72
170 67 222 82
223 4 223 20
151 89 216 92
72 6 93 58
253 75 253 87
145 89 206 91
220 48 229 76
9 29 240 86
192 83 249 84
97 32 185 70
252 1 254 27
58 66 121 83
119 6 173 24
174 15 209 43
2 24 188 87
121 88 205 92
71 7 121 51
42 86 151 91
66 27 179 80
227 29 234 92
74 37 212 44
47 74 110 81
44 71 56 77
98 10 161 65
89 67 215 80
13 49 185 89
27 20 78 50
255 40 255 64
98 61 168 79
91 80 237 90
34 48 101 64
179 76 214 81
182 20 243 83
196 62 225 73
97 48 230 63
50 27 142 48
212 82 226 84
220 38 226 70
79 52 244 82
191 73 239 87
67 86 76 88
107 33 135 87
17 78 23 80
253 49 253 72
213 14 247 30
64 19 87 81
66 42 195 52
190 46 242 54
6 76 189 81
2 49 193 49
203 35 219 73
206 75 208 87
191 56 252 70
250 37 255 53
46 47 95 84
204 83 231 90
45 35 244 48
109 87 128 91
213 2 216 3
240 4 253 7
16 70 65 87
98 60 144 72
106 51 228 72
230 67 232 74
7 58 33 71
246 90 253 92
26 3 111 3
22 89 91 92
232 1 249 45
48 69 168 81
239 73 239 92
115 19 241 47
9 46 247 69
200 75 203 85
162 56 254 59
83 9 85 13
143 72 209 78
3 56 133 60
96 77 99 85
183 14 233 73
200 27 252 90
244 9 249 43
161 39 187 84
161 10 255 41
238 84 253 91
93 84 191 92
251 17 252 78
96 5 189 68
131 32 226 81
238 9 247 13
108 52 155 90
95 69 131 83
149 24 207 86
165 18 224 28
43 30 252 70
250 31 252 58
152 81 196 89
144 51 255 61
251 32 253 80
77 12 255 84
51 69 153 90
38 37 216 64
248 3 250 35
125 37 226 80
13 32 179 44
20 30 136 75
107 87 120 88
17 27 163 92
158 46 198 60
141 90 182 91
148 21 191 43
189 71 216 82
7 66 154 78
28 38 189 64
253 84 253 89
180 21 191 74
83 80 195 92
110 44 118 74
206 71 217 77
118 40 173 78
84 34 173 87
171 56 245 77
151 64 189 70
36 39 123 91
108 83 182 83
191 40 233 79
160 3 221 19
73 16 152 71
226 66 234 75
44 32 154 68
64 10 87 88
177 44 209 83
174 18 188 62
217 46 237 86
164 9 171 14
183 84 215 84
200 18 203 69
232 62 242 83
38 79 227 92
147 57 249 89
252 38 254 38
125 57 220 64
25 27 251 73
42 4 239 17
187 47 194 76
146 24 210 81
26 78 54 89
97 82 209 88
100 22 115 60
202 65 213 89
97 10 141 44
107 68 171 86
153 49 228 53
62 41 71 66
144 20 204 76
26 86 75 90
144 39 180 85
74 92 102 92
132 28 172 32
43 10 212 18
97 79 249 88
99 15 168 62
162 13 233 60
157 66 222 87
212 8 253 24
100 43 102 54
172 61 177 81
252 89 255 89
182 89 188 92
222 74 247 77
140 92 212 92
51 29 230 32
165 6 209 27
105 73 195 82
41 77 130 77
216 79 244 86
225 53 227 85
240 56 248 74
49 5 145 79
3 88 104 88
30 85 93 87
11 36 233 85
236 79 237 80
24 60 96 62
206 36 223 86
191 50 248 58
19 89 209 92
27 90 253 92
250 68 251 84
95 60 225 72
143 91 243 91
251 1 255 39
13 37 228 41
80 55 154 75
219 40 236 89
234 80 235 80
159 92 234 92
223 42 253 43
202 50 232 59
167 6 246 30
208 54 234 83
17 32 144 82
216 18 239 75
202 5 205 57
144 52 212 66
236 74 242 85
125 64 172 65
161 6 211 82
113 91 218 91
83 20 102 51
123 33 205 80
114 26 130 38
120 61 136 66
72 43 188 44
172 92 247 92
214 22 242 87
235 81 237 91
73 33 211 47
214 72 217 76
255 39 255 61
37 54 143 87
25 50 94 66
251 7 252 56
148 70 224 88
222 84 238 86
141 87 217 89
38 61 217 63
244 43 253 65
9 16 176 26
103 22 243 79
57 68 147 69
16 24 157 65
144 39 237 55
27 23 46 40
69 40 158 84
53 51 176 51
184 26 242 30
35 8 94 64
82 64 166 75
96 35 200 49
229 15 231 54
209 65 212 65
179 55 255 74
139 54 201 81
110 49 133 81
158 51 224 71
88 18 125 44
255 1 255 78
236 83 237 86
119 92 224 92
152 43 164 91
164 13 202 73
10 81 188 85
16 8 236 10
133 19 175 41
79 3 244 69
211 28 220 68
52 45 155 83
187 75 189 92
19 51 197 63
139 1 218 7
19 55 193 92
50 83 171 87
145 8 212 48
112 70 188 70
20 43 32 46
138 36 241 86
202 61 216 65
24 46 246 62
36 71 128 84
94 61 122 83
237 77 249 83
56 16 212 41
135 3 213 35
21 37 205 42
166 67 219 67
123 87 186 90
39 57 83 92
45 25 73 51
111 17 167 64
201 2 208 51
226 24 240 64
17 64 193 76
98 76 213 81
35 33 96 79
224 40 247 52
100 5 177 40
134 49 163 71
227 45 253 86
222 31 239 65
214 33 245 70
33 1 50 71
159 55 253 83
253 13 255 73
111 78 198 91
133 52 237 73
106 13 221 42
151 40 176 49
99 5 128 88
103 9 129 17
168 70 238 77
139 27 173 84
221 55 253 67
37 87 242 89
100 85 172 91
14 14 246 65
215 72 232 75
157 52 240 58
23 90 59 91
123 39 181 81
225 6 253 20
254 26 254 51
254 14 255 37
165 70 192 81
248 41 255 53
19 48 103 73
105 86 203 92
36 92 214 92
83 55 120 74
147 44 252 61
137 3 225 38
39 27 155 40
176 45 200 64
120 31 206 64
65 63 211 67
193 91 210 92
171 39 191 57
198 54 252 79
247 61 247 86
64 10 199 61
10 83 128 88
98 81 250 82
100 92 212 92
113 88 217 90
10 90 122 90
222 55 251 74
98 76 99 76
254 62 255 80
54 52 71 74
203 75 230 80
189 50 212 68
53 86 171 89
178 51 255 72
8 16 135 48
132 19 231 67
217 40 252 49
140 36 176 36
144 69 228 88
89 16 235 87
116 10 186 10
11 79 42 88
208 20 234 62
190 2 211 71
39 12 139 74
130 78 189 92
242 70 253 89
233 91 255 92
120 71 151 83
159 57 215 85
46 60 179 92
20 67 22 76
38 57 162 79
183 86 218 86
24 83 201 87
70 70 138 81
241 2 251 6
30 74 131 91
118 75 128 90
172 11 187 45
244 51 251 54
108 37 184 82
10 31 214 47
230 2 250 13
239 70 241 83
88 21 89 85
227 50 252 52
85 85 144 87
24 24 59 70
131 47 146 90
53 35 222 48
107 15 221 33
234 16 237 23
199 27 216 30
152 89 185 92
124 3 169 72
121 57 208 69
136 7 246 73
234 58 244 60
19 24 38 85
189 24 200 69
6 84 22 88
22 59 196 70
183 37 231 39
100 21 174 25
167 90 237 90
98 45 119 78
198 30 210 55
164 73 181 76
209 67 223 70
68 13 109 58
62 36 118 87
137 38 248 50
49 12 246 68
50 76 185 77
15 64 219 86
196 64 218 76
142 9 237 10
110 58 210 82
106 4 231 48
252 60 252 76
154 43 183 60
90 42 168 87
152 43 176 59
34 16 65 45
66 69 104 87
68 23 141 84
190 88 235 88
55 68 180 87
251 34 255 89
58 91 144 92
55 54 211 92
168 38 229 66
25 28 177 73
216 56 253 78
221 40 231 78
22 22 61 22
19 79 150 87
153 5 199 81
96 6 210 19
166 65 211 90
224 69 231 80
164 56 252 76
143 34 250 82
87 17 125 18
64 67 157 80
159 29 164 42
173 11 189 81
204 62 206 91
140 13 162 27
1 71 38 78
191 43 240 61
33 69 188 78
10 25 224 38
218 46 231 57
220 16 247 30
179 80 237 88
180 19 210 78
46 86 178 87
126 50 173 60
250 8 251 52
150 18 222 58
60 66 106 76
80 50 170 79
212 92 223 92
18 72 151 74
81 21 234 35
127 69 196 76
210 24 217 60
52 37 145 47
153 85 249 90
13 8 132 20
142 82 233 91
132 64 141 76
238 83 247 85
27 12 92 64
119 77 223 87
84 79 227 90
171 48 225 83
62 19 158 80
163 45 241 58
143 78 165 90
244 1 252 72
204 88 234 91
30 32 236 74
11 35 109 77
16 35 136 36
177 78 227 92
185 6 223 34
88 47 231 85
176 82 212 88
181 65 201 79
95 40 250 72
18 50 43 66
200 61 226 62
215 18 234 51
219 60 230 91
171 62 236 79
87 35 216 86
151 82 211 86
54 82 178 89
196 24 200 58
186 14 249 36
71 86 227 88
120 72 197 85
246 20 252 35
127 68 241 69
92 24 222 88
5 74 5 91
38 32 234 84
47 28 81 66
59 63 148 84
98 85 101 87
78 5 246 52
163 4 217 54
14 38 34 42
15 3 110 77
217 91 220 91
211 13 233 78
143 53 224 81
78 48 92 71
104 28 201 45
164 91 175 91
94 33 240 77
252 70 253 90
168 8 230 48
186 33 194 60
72 87 165 89
88 45 151 77
159 29 237 67
197 71 206 90
159 88 207 90
218 42 228 71
254 40 255 44
87 57 115 58
136 66 222 88
126 63 227 85
115 29 255 61
46 13 97 32
202 60 203 78
25 20 197 72
111 2 122 15
6 16 41 71
29 29 149 48
162 71 232 77
6 68 103 91
232 84 241 90
251 53 254 80
13 72 96 87
46 67 192 89
1 44 20 84
242 69 252 87
12 20 64 88
158 53 196 79
101 85 211 85
113 6 236 77
237 1 246 89
147 75 229 83
235 78 249 85
27 5 214 33
100 11 236 82
40 17 72 26
119 7 125 83
145 64 242 80
216 19 251 42
157 69 222 77
203 76 205 80
76 14 218 69
185 79 247 81
177 59 241 67
214 92 242 92
98 22 171 23
205 79 222 88
235 65 248 86
8 34 242 39
223 16 244 25
127 89 230 92
237 68 250 79
157 12 210 39
16 33 46 38
49 49 153 79
195 41 206 55
240 84 251 84
84 58 253 76
12 84 199 92
179 76 211 90
76 53 84 78
107 68 251 91
204 56 242 56
142 50 178 86
182 92 244 92
202 9 215 17
152 46 215 57
254 10 255 11
70 48 168 75
103 76 119 88
202 41 229 60
89 63 118 64
110 77 145 78
10 76 136 86
196 56 239 89
236 2 240 82
209 75 230 92
28 53 94 55
189 32 192 65
211 22 245 62
145 53 148 89
123 76 217 82
146 12 225 24
193 81 248 83
156 70 169 73
70 30 176 72
151 83 173 90
84 71 190 72
253 60 255 76
45 72 209 91
104 38 215 62
99 19 159 68
51 73 120 83
196 27 250 62
179 65 204 68
82 71 160 72
244 32 250 61
209 73 251 90
16 21 150 42
94 8 225 50
11 43 177 58
27 26 74 39
76 56 192 92
108 54 245 79
27 46 163 77
61 74 84 92
57 50 237 62
222 26 232 92
123 44 211 86
242 68 254 91
129 57 137 78
97 39 253 42
251 45 255 88
234 16 246 92
245 21 252 54
186 60 252 84
189 45 220 58
150 52 217 56
217 63 244 88
152 82 204 88
2 38 226 85
248 11 254 51
59 29 105 76
103 36 146 40
243 26 251 68
119 43 170 49
60 83 118 91
153 61 220 81
128 84 155 92
40 6 248 70
228 42 251 79
127 86 144 87
160 10 227 40
39 72 237 72
244 60 254 60
17 70 41 71
45 49 173 75
95 78 119 89
177 25 221 43
194 23 206 77
170 78 193 83
223 29 248 34
53 43 207 70
208 85 255 89
159 89 204 92
168 90 255 90
66 2 224 27
147 19 195 38
221 1 224 92
252 58 254 92
17 75 187 77
76 27 223 54
87 81 230 82
49 35 252 81
31 68 140 85
248 17 253 90
105 84 210 91
124 17 140 88
128 13 158 27
30 3 58 39
180 53 200 73
74 76 101 91
48 56 108 70
157 14 185 63
224 90 227 91
5 7 42 38
96 49 217 87
129 34 229 77
251 72 251 75
107 78 210 82
198 85 198 89
208 85 213 91
60 88 211 90
93 35 235 55
240 78 245 85
216 68 224 90
88 83 220 86
173 13 220 83
147 28 167 80
5 19 159 43
213 50 248 88
240 58 253 58
87 85 235 88
40 88 71 92
87 9 251 72
206 28 239 71
45 29 140 56
81 40 142 51
236 51 242 55
80 91 122 91
154 21 215 62
153 35 183 84
232 79 251 79
49 76 108 87
14 59 32 64
241 83 251 88
166 12 225 73
174 8 186 63
167 79 201 87
247 8 253 44
99 89 183 91
217 36 254 42
148 26 192 85
67 73 127 91
136 32 203 69
229 45 235 49
80 34 156 39
54 64 242 70
255 90 255 90
244 37 244 70
3 3 217 3
202 61 250 85
254 40 254 40
238 27 255 69
71 11 109 31
230 51 236 54
219 54 222 82
77 90 198 90
255 90 255 92
172 87 210 92
216 83 232 92
107 74 235 76
164 86 169 91
197 64 222 81
248 74 250 78
214 88 217 91
149 46 209 61
182 77 185 78
74 6 108 38
158 65 221 69
102 54 124 74
45 51 235 84
60 86 237 89
39 34 145 70
178 88 209 91
212 77 239 81
106 80 223 92
241 53 255 80
108 75 129 78
160 42 161 80
238 5 251 21
246 61 247 62
41 60 227 66
156 3 238 62
51 66 196 73
111 17 194 26
121 2 159 88
194 6 215 72
191 20 211 40
166 89 198 89
49 49 216 68
195 52 235 69
134 60 147 83
72 50 247 55
184 3 184 53
220 89 230 91
62 27 173 70
53 73 216 84
98 75 208 85
165 72 244 80
166 77 234 82
206 47 236 66
180 30 212 91
220 87 255 90
96 53 201 75
202 66 238 85
188 83 230 91
64 82 255 88
186 22 195 76
252 33 254 80
94 29 192 50
210 92 213 92
1 78 35 82
47 47 154 87
35 41 92 58
54 30 186 52
78 26 190 84
109 36 118 56
10 39 108 42
243 15 244 19
91 3 239 22
210 1 224 84
218 52 223 64
81 86 196 88
208 2 251 35
96 87 252 88
112 30 175 53
153 64 170 90
19 92 62 92
70 23 230 65
14 49 148 91
248 35 252 66
150 30 246 80
185 55 187 88
45 2 104 27
191 84 239 84
44 68 234 71
63 14 231 53
204 83 207 91
189 56 203 80
212 61 231 69
255 71 255 72
66 29 100 86
136 91 158 92
15 52 195 87
24 2 180 18
136 79 191 84
209 51 242 54
168 59 212 75
225 60 248 68
18 8 126 55
55 76 73 91
11 67 140 92
78 18 111 71
151 5 167 28
13 20 240 35
17 49 212 60
45 69 72 76
229 70 229 82
53 80 62 85
81 58 104 80
4 23 147 81
51 40 228 65
234 76 235 82
241 3 246 21
215 47 251 85
234 44 241 50
17 10 183 38
118 89 240 91
254 56 254 64
251 68 251 85
8 91 231 91
145 44 249 51
246 66 253 77
175 69 245 88
121 39 208 67
116 51 231 62
169 86 196 92
115 78 117 90
40 16 68 56
29 1 221 40
199 65 233 69
43 91 174 92
195 66 247 66
40 76 210 76
18 24 37 36
127 86 155 92
52 68 183 88
161 5 210 45
170 4 255 70
178 10 184 15
106 29 120 72
210 21 239 65
104 47 198 84
235 27 244 40
180 70 248 85
148 1 167 4
163 17 204 35
6 59 58 84
137 49 222 60
28 42 87 49
4 58 150 71
101 18 132 56
216 79 222 80
76 69 91 88
89 69 147 71
67 54 229 92
96 72 175 87
10 78 42 80
223 90 225 92
254 19 254 33
244 18 254 44
5 84 187 87
24 43 66 69
111 6 217 19
213 62 250 81
139 66 248 82
23 87 79 88
47 77 73 83
254 60 255 71
219 26 227 78
81 36 189 52
242 92 245 92
242 78 249 88
241 46 255 79
237 72 252 84
81 84 142 90
145 77 156 92
87 13 128 20
151 31 181 31
25 11 46 40
99 1 207 35
243 69 250 80
200 30 246 84
161 21 231 39
234 80 254 85
93 30 123 52
34 74 174 89
148 40 253 82
120 22 147 82
41 15 248 30
178 8 195 19
196 80 201 81
239 26 244 29
185 20 186 77
78 61 91 79
120 70 244 70
39 46 188 48
16 69 233 87
89 91 193 92
63 64 105 91
